"Key,""Tag ID"",""Client ID"",""Owner ID"",""SKU"",""Site ID"",""Location"",""Description"",""Pick Face"",""Pack Config"",""Origin"",""From Site ID"",""Full Pallet"",""Condition"",""To Site ID"",""Count Needed"",""Status"",""Location Zone"",""Expired"",""Lock Code"",""Qty On Hand"",""Disallow Allocation"",""Tracking Level"",""Qty Allocated"",""Notes"",""Batch ID"",""QC Status"",""Pallet Type"",""Pallet"",""container_id"",""Receipt ID"",""Line ID"",""Receive Date"",""Receive Time"",""Supplier"",""Move Date"",""Move Time"",""Sampling Type"",""Manufacture Date"",""Manufacture Time"",""Specification Code"",""Specification ID"",""Count Date"",""Count Time"",""Expiry Date"",""Expiry Time"",""Beam ID"",""Start Unit"",""End Unit"",""Inventory Created By"",""Pallet Volume"",""Pallet Height"",""Pallet Depth"",""Pallet Width"",""Pallet Weight"",""Entered Height"",""Breakpack Done"",""Pre-Received"",""Rotation ID"",""C&E Consignment ID"",""C&E Invoice Number"",""C&E Receipt Type"",""Originator"",""Originator Reference"",""UCR"",""Country of Originator"",""CWC"",""C&E Duty Stamp ?"",""Document Date"",""Document Time"",""Under Bond?"",""C&E Available Status"",""User Defined Type 1"",""User Defined Type 2"",""User Defined Type 3"",""User Defined Type 4"",""User Defined Type 5"",""User Defined Type 6"",""User Defined Type 7"",""User Defined Type 8"",""User Defined Check 1"",""User Defined Check 2"",""User Defined Check 3"",""User Defined Check 4"",""User Defined Date 1"",""User Defined Time 1"",""User Defined Date 2"",""User Defined Time 2"",""User Defined Date 3"",""User Defined Time 3"",""User Defined Date 4"",""User Defined Time 4"",""User Defined Num 1"",""User Defined Num 2"",""User Defined Num 3"",""User Defined Num 4"",""User Defined Note 1"",""User Defined Note 2"","
"653508190,""RE251125310C"",""BRALGAR"",""VOGEL"",""910000585"",""BRCJM01"",""RECDOCK46"",""KIT MAT INST PADTEC"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169740"",""1"",""27/11/2025"",""11:57:15"",""0"",""27/11/2025"",""11:57:15"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653520292,""RE251125317C"",""BRALGAR"",""VOGEL"",""910000585"",""BRCJM01"",""RECDOCK46"",""KIT MAT INST PADTEC"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169738"",""1"",""27/11/2025"",""12:19:55"",""0"",""27/11/2025"",""12:19:55"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653521983,""RE251125316C"",""BRALGAR"",""VOGEL"",""910000585"",""BRCJM01"",""RECDOCK46"",""KIT MAT INST PADTEC"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169739"",""1"",""27/11/2025"",""12:21:46"",""0"",""27/11/2025"",""12:21:46"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653522773,""RE251125315C"",""BRALGAR"",""VOGEL"",""910000585"",""BRCJM01"",""RECDOCK46"",""KIT MAT INST PADTEC"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169742"",""1"",""27/11/2025"",""12:22:42"",""0"",""27/11/2025"",""12:22:42"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653540900,""RE251125319C"",""BRALGAR"",""VOGEL"",""910001847"",""BRCJM01"",""RECDOCK46"",""COMBINADOR ODU XC 8:2 PADTEC TCX22HA"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""6"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169741"",""6"",""27/11/2025"",""12:57:37"",""0"",""27/11/2025"",""12:57:37"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653542867,""RE251125323C"",""BRALGAR"",""VOGEL"",""910005940"",""BRCJM01"",""RECDOCK46"",""CHASSI DEMUX OPT MDDC21081STS PADTEC"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""2"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169741"",""5"",""27/11/2025"",""13:02:08"",""0"",""27/11/2025"",""13:02:08"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653543519,""RE251125322C"",""BRALGAR"",""VOGEL"",""910003123"",""BRCJM01"",""RECDOCK46"",""atualizar descrição"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169741"",""1"",""27/11/2025"",""13:02:40"",""0"",""27/11/2025"",""13:02:40"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653543619,""RE251125321C"",""BRALGAR"",""VOGEL"",""910005939"",""BRCJM01"",""RECDOCK46"",""CHASSI DEMUX OPT MDDC21081STH PADTEC"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169741"",""7"",""27/11/2025"",""13:03:04"",""0"",""27/11/2025"",""13:03:04"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653543710,""RE251125320C"",""BRALGAR"",""VOGEL"",""910023647"",""BRCJM01"",""RECDOCK46"",""atualizar descrição"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169741"",""2"",""27/11/2025"",""13:03:35"",""0"",""27/11/2025"",""13:03:35"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653544527,""RE251125324C"",""BRALGAR"",""VOGEL"",""910000585"",""BRCJM01"",""RECDOCK46"",""KIT MAT INST PADTEC"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169741"",""3"",""27/11/2025"",""13:05:24"",""0"",""27/11/2025"",""13:05:24"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653544787,""RE251125318C"",""BRALGAR"",""VOGEL"",""910003123"",""BRCJM01"",""RECDOCK46"",""atualizar descrição"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169741"",""1"",""27/11/2025"",""13:06:09"",""0"",""27/11/2025"",""13:06:09"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653558571,""RE251125325C"",""BRALGAR"",""VOGEL"",""910003123"",""BRCJM01"",""RECDOCK46"",""atualizar descrição"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""10"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169741"",""1"",""27/11/2025"",""13:29:48"",""0"",""27/11/2025"",""13:29:48"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653562423,""RE251125326C"",""BRALGAR"",""VOGEL"",""910000585"",""BRCJM01"",""RECDOCK46"",""KIT MAT INST PADTEC"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169741"",""4"",""27/11/2025"",""13:37:01"",""0"",""27/11/2025"",""13:37:01"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653563537,""RE251125333C"",""BRALGAR"",""VOGEL"",""910023647"",""BRCJM01"",""RECDOCK46"",""atualizar descrição"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""5"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""169741"",""2"",""27/11/2025"",""13:38:56"",""0"",""27/11/2025"",""13:38:56"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653660849,""RE251125357C"",""BRALGAR"",""VOGEL"",""910020371"",""BRCJM01"",""RECDOCK46"",""DIO DISTRIB OPT 1UX19 2 CONEC SC"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""357072"",""1"",""27/11/2025"",""16:56:23"",""0"",""27/11/2025"",""16:56:23"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""",""138.87"",""138.87"","""","""","""","""","
"653661120,""RE251125358C"",""BRALGAR"",""VOGEL"",""910003792"",""BRCJM01"",""RECDOCK46"",""MODULO XFP 10KM FONNET PRE-XFPM-LR"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""6"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""356963"",""1"",""27/11/2025"",""16:56:52"",""0"",""27/11/2025"",""16:56:52"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""",""460"",""2760"","""","""","""","""","
"653955813,""RE251125415C"",""BRALGAR"",""VOGEL"",""910020176"",""BRCJM01"",""RECDOCK46"",""CABO OPT CFOA SM 36F DD R PFV LSZH TS"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""630"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""357467"",""1"",""28/11/2025"",""09:17:27"",""0"",""28/11/2025"",""09:17:27"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""",""5.65"",""29752.9"","""","""","""","""","
"653957345,""RE251125421C"",""BRALGAR"",""VOGEL"",""910020175"",""BRCJM01"",""RECDOCK46"",""CABO OPT CFOA SM 24F DD R PFV LSZH TS"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""2005"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""357466"",""1"",""28/11/2025"",""09:24:01"",""0"",""28/11/2025"",""09:24:01"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""",""5.16"",""35175.72"","""","""","""","""","
"653958121,""RE251125425C"",""BRALGAR"",""VOGEL"",""910005398"",""BRCJM01"",""RECDOCK46"",""CABO TELEFONE EXTERNO 40X30 PAR CTP APL"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""2000"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""357482"",""1"",""28/11/2025"",""09:27:38"",""0"",""28/11/2025"",""09:27:38"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""",""0.1"",""200"","""","""","""","""","
"653969109,""RE251125427C"",""BRALGAR"",""VOGEL"",""910000646"",""BRCJM01"",""RECDOCK46"",""CABO FIB OPT TPLAS 288F 18,3MM SM PT"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""680"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""357476"",""1"",""28/11/2025"",""10:03:55"",""0"",""28/11/2025"",""10:03:55"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"653991043,""RE251125402C"",""BRALGAR"",""VOGEL"",""910010591"",""BRCJM01"",""RECDOCK46"",""RADIO UNIT/RAU2X15/A17HP NTM203159/A17HP"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""2"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""357949"",""1"",""28/11/2025"",""10:53:31"",""0"",""28/11/2025"",""10:53:31"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"654056647,""RE251125474C"",""BRALGAR"",""VOGEL"",""910007579"",""BRCJM01"",""RECDOCK46"",""MODULO ELET SFP 1270X1330 DDM 10G"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""357048"",""1"",""28/11/2025"",""12:20:42"",""0"",""28/11/2025"",""12:20:42"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""",""65"",""130"","""","""","""","""","
"654854123,""RE261125178C"",""BRALGAR"",""TELECOM"",""910010977"",""BRCJM01"",""RECDOCK46"",""MOTOR GERADOR ENERGIA 12 KVA PRAMAC"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""572401"",""1"",""29/11/2025"",""14:58:34"",""0"",""29/11/2025"",""14:58:34"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"654854538,""RE261125176C"",""BRALGAR"",""TELECOM"",""730004794"",""BRCJM01"",""RECDOCK46"",""CAVADEIRA ARTICULADA LIGHT 2,06"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""4"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""572340"",""1"",""29/11/2025"",""14:59:27"",""0"",""29/11/2025"",""14:59:27"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"654857181,""RE261125172C"",""BRALGAR"",""VOGEL"",""360003532"",""BRCJM01"",""RECDOCK46"",""TAMPAO FOFO MODUL PEQ 780X580MM"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""8"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""358361"",""1"",""29/11/2025"",""15:04:08"",""0"",""29/11/2025"",""15:04:08"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"654857763,""RE261125167C"",""BRALGAR"",""VOGEL"",""360003532"",""BRCJM01"",""RECDOCK46"",""TAMPAO FOFO MODUL PEQ 780X580MM"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""2"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""358361"",""1"",""29/11/2025"",""15:05:58"",""0"",""29/11/2025"",""15:05:58"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"655782341,""RE26112577C"",""BRALGAR"",""VOGEL"",""910002220"",""BRCJM01"",""RECDOCK46"",""CORDAO OPT MONO LC-PCOM/LC-PC 3M"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""2"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""357765"",""1"",""01/12/2025"",""11:55:47"",""0"",""01/12/2025"",""11:55:47"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"657559157,""RE26112559C"",""BRALGAR"",""TELECOM"",""910004877"",""BRCJM01"",""RECDOCK46"",""SWITCH ETHERNET EDGECORE ECS4100-12T"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""10"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""572920"",""1"",""03/12/2025"",""15:11:18"",""0"",""03/12/2025"",""15:11:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"657985202,""RE0312252823C"",""BRALGAR"",""TELECOM"",""910002632"",""BRCJM01"",""RECDOCK46"",""ESTICADOR FIGURA 8 40DAN PT"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""500"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""572917"",""1"",""04/12/2025"",""09:35:26"",""0"",""04/12/2025"",""09:35:26"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"659408683,""REC30112025438"",""BRALGAR"",""VOGEL"",""360011709"",""BRCJM01"",""RECDOCK46"",""ADAPTADOR POT 2P+T 10A DANEVA 1629"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""24"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""358798"",""1"",""06/12/2025"",""11:55:13"",""0"",""06/12/2025"",""11:55:13"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"659416519,""REC30112025444"",""BRALGAR"",""TELECOM"",""910011266"",""BRCJM01"",""RECDOCK46"",""AMPLIFICADOR RAMAN TX/RX ROA4C281BCAH"","""",""999-ALGAR"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""574029"",""1"",""06/12/2025"",""12:15:28"",""0"",""06/12/2025"",""12:15:28"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""","""","""","""","""","""","""","""","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
